,user,time_unix,weight_dem,weight_rep
33118,John Kasich,1469561331,0.22519293,0.77480704
33119,John Kasich,1469817361,0.04123902,0.958761
33120,John Kasich,1469818912,0.14477417,0.8552258
33121,Ted Cruz,1469451282,0.017505128,0.9824949
33122,Donald J. Trump,1469718635,0.15514748,0.8448525
33123,John Kasich,1469541526,0.048486833,0.95151323
33124,Donald J. Trump,1469917480,0.57496184,0.42503816
33125,Donald J. Trump,1469888396,0.012806062,0.9871939
33126,Donald J. Trump,1469764366,0.0066736927,0.9933263
33127,Donald J. Trump,1469883219,0.0042763483,0.9957236
33128,Donald J. Trump,1469801198,0.0054530622,0.994547
33129,John Kasich,1469579443,0.18524277,0.8147573
33130,Donald J. Trump,1469646942,0.030583888,0.96941614
33131,Donald J. Trump,1469917138,0.0021071588,0.9978929
33132,Donald J. Trump,1469718551,0.08259966,0.91740036
33133,Donald J. Trump,1469848977,0.17476033,0.8252397
33134,Donald J. Trump,1469887554,0.05577591,0.9442241
33135,Donald J. Trump,1469720936,0.008377585,0.9916224
33136,Donald J. Trump,1469764744,0.024832241,0.9751678
33137,Donald J. Trump,1469908526,0.021009289,0.9789907
33138,Donald J. Trump,1469916254,0.4958758,0.50412416
33139,John Kasich,1469639859,0.018508404,0.98149157
33140,Donald J. Trump,1469764462,0.77519554,0.2248045
33141,Donald J. Trump,1469901977,0.64353555,0.35646445
33142,Donald J. Trump,1469798844,0.13102326,0.8689768
33143,Donald J. Trump,1469903694,0.21371654,0.78628343
33144,Donald J. Trump,1469799894,1.8871931e-06,0.9999981
33145,Donald J. Trump,1469656723,0.0042072874,0.99579275
33146,Donald J. Trump,1469908892,2.6270765e-05,0.9999738
33147,Donald J. Trump,1469678207,0.015088034,0.98491204
33148,Donald J. Trump,1470049851,3.874832e-06,0.99999607
33149,Donald J. Trump,1469730966,0.13413489,0.86586505
33150,Donald J. Trump,1469915748,0.01229431,0.98770565
33151,Donald J. Trump,1469810062,0.0044961893,0.99550384
33152,Donald J. Trump,1469719806,0.11813904,0.881861
33153,Donald J. Trump,1469896157,0.0060760244,0.99392396
33154,Donald J. Trump,1469831129,0.0069097844,0.9930902
33155,Donald J. Trump,1470050863,0.0009854176,0.9990146
33156,Mike Pence,1469649042,0.01621436,0.9837856
33157,Ted Cruz,1473277580,0.07803853,0.9219614
33158,Mike Pence,1469799320,0.27965057,0.7203495
33159,Gov. Mike Huckabee,1473777029,0.40630022,0.5936998
33160,Governor Christie,1469655940,0.18082584,0.8191742
33161,Governor Mike Pence,1469564555,0.0060207676,0.9939792
33162,Mike Pence,1469888419,0.046452917,0.95354706
33163,Governor Mike Pence,1469736322,5.6952755e-05,0.999943
33164,Mike Pence,1469500805,0.11670236,0.8832976
33166,Mike Pence,1469914877,0.015799738,0.9842002
33167,Governor Mike Pence,1469642687,0.079563975,0.920436
33168,Gov. Mike Huckabee,1471382133,0.023851922,0.9761481
33169,Mike Pence,1469723221,0.040507812,0.9594922
33170,Mike Pence,1469714983,0.28221542,0.7177845
33171,Mike Pence,1469658446,0.0012934905,0.99870646
33172,Mike Pence,1469715119,0.37796518,0.6220348
33173,Mike Pence,1469914669,0.13573557,0.8642645
33174,Mike Pence,1469993286,0.09478299,0.905217
33175,Donald J. Trump,1475172356,0.16868678,0.83131325
33176,Marco Rubio,1473278445,0.2203894,0.77961063
33177,Mike Pence,1469551529,0.30869418,0.6913058
33178,Mike Pence,1470012586,0.05000297,0.94999707
33179,Governor Christie,1469642462,0.11922741,0.88077253
33181,Jim Gilmore,1469455895,0.011651094,0.98834884
33182,Ted Cruz,1475074147,0.2223802,0.77761984
33183,Mike Pence,1469639423,0.16352405,0.8364759
33184,Governor Mike Pence,1469470039,0.010892474,0.9891075
33185,Governor Mike Pence,1469820959,0.09947284,0.9005272
33186,Governor Mike Pence,1469559050,0.10977816,0.8902218
33187,Mike Pence,1469819336,0.016585166,0.9834148
33188,Mike Pence,1469738113,0.08101243,0.91898763
33189,Governor Mike Pence,1469801440,0.0007806029,0.9992194
33190,Mike Pence,1469538271,0.0013106138,0.99868935
33191,Donald J. Trump,1476573087,0.038682096,0.9613179
33192,Mike Pence,1469840802,0.0021453875,0.99785453
33193,Mike Pence,1469832615,0.33051765,0.66948235
33194,Mike Pence,1469806966,0.0012483425,0.99875164
33195,Governor Mike Pence,1469547398,1.2391334e-06,0.9999988
33196,Mike Pence,1469483343,0.0005006111,0.9994993
33197,Governor Mike Pence,1469715852,0.00023934159,0.9997607
33198,Governor Mike Pence,1469736499,0.00011354534,0.9998864
33199,John Kasich,1475248877,0.70394385,0.29605615
33200,Marco Rubio,1472055470,0.016066568,0.98393345
33201,Marco Rubio,1473888536,0.42746004,0.5725399
33202,Governor Mike Pence,1469468324,6.934815e-07,0.9999993
33203,Governor Mike Pence,1473431426,0.00034828018,0.9996517
33204,Carly Fiorina,1472055680,0.16488649,0.83511347
33205,Ted Cruz,1471381792,0.4908282,0.5091718
33206,Governor Mike Pence,1469821766,0.04383459,0.9561654
33207,Ted Cruz,1475171171,0.028711218,0.97128874
33208,Governor Christie,1469646036,0.16049892,0.8395011
33209,Governor Mike Pence,1469642662,0.025994722,0.9740053
33210,Governor Mike Pence,1469531137,0.0003886807,0.9996113
33211,Jim Gilmore,1469454097,0.53200454,0.46799546
33212,Governor Mike Pence,1473431518,4.877222e-05,0.99995124
33213,Governor Mike Pence,1469558940,0.004945204,0.9950547
33214,Governor Mike Pence,1475248479,0.008664084,0.99133587
33215,Donald J. Trump,1473431873,0.0027397028,0.99726033
33216,Governor Christie,1469717799,0.14100686,0.8589932
33217,Carly Fiorina,1472055641,0.06401826,0.93598175
33218,Governor Mike Pence,1469455061,0.026033249,0.9739667
33219,Mike Pence,1469902218,0.025513053,0.97448695
33220,Governor Mike Pence,1469804378,0.00033557077,0.9996644
33221,Governor Mike Pence,1469477580,1.7554713e-06,0.9999982
33222,Mike Pence,1469819457,0.0102755735,0.9897244
33223,Governor Mike Pence,1469626589,0.0005438757,0.9994561
33224,Mike Pence,1469717721,3.283479e-08,1.0
33225,Carly Fiorina,1472055562,0.075560465,0.9244395
33226,Governor Mike Pence,1469537764,0.00086401775,0.99913603
33227,Governor Mike Pence,1469805051,1.1570815e-05,0.99998844
33228,Mike Pence,1469638979,0.0005651566,0.99943477
33229,Mike Pence,1469470003,0.020521693,0.97947836
33230,Mike Pence,1469750006,0.13644958,0.8635504
33231,Mike Pence,1469483424,0.023848066,0.9761519
33232,Governor Mike Pence,1472056478,0.0065930127,0.993407
33233,Governor Christie,1469647847,0.028163962,0.97183603
33234,Mike Pence,1469714590,0.06284666,0.9371534
33235,Mike Pence,1469745054,0.023848066,0.9761519
33236,Donald J. Trump,1476204748,4.554689e-06,0.99999547
33237,Donald J. Trump,1473888241,0.31160524,0.6883948
33238,Mike Pence,1469548976,0.029394466,0.97060555
33239,Governor Mike Pence,1469642719,0.2196175,0.7803825
33240,Governor Mike Pence,1469811065,0.5917361,0.4082639
33241,Donald J. Trump,1472056924,0.02674868,0.97325134
33242,Jim Gilmore,1475249576,0.38011903,0.61988103
33243,Governor Christie,1469640791,0.55374336,0.44625673
33244,Governor Mike Pence,1475248350,0.06475561,0.9352444
33245,Mike Pence,1469672518,0.0034472502,0.9965527
33246,Governor Christie,1471381394,0.99660766,0.0033923974
33247,Donald J. Trump,1473488108,0.23593205,0.76406795
33248,Governor Christie,1469747866,0.16055816,0.83944184
33249,Mike Pence,1469752825,0.0030131985,0.9969868
33250,Governor Mike Pence,1469814744,0.0559098,0.94409025
33251,Governor Mike Pence,1469496704,0.18367171,0.81632835
33252,Governor Christie,1469644389,0.21826021,0.7817398
33253,Governor Mike Pence,1469823230,0.09478299,0.905217
33254,Mike Pence,1469815146,0.037368737,0.9626313
33255,Mike Pence,1472056125,0.08657664,0.91342336
33256,Senator Rand Paul,1474372166,0.00052425946,0.9994758
33257,Ted Cruz,1474926035,0.52239937,0.47760054
33258,Donald J. Trump,1477267667,0.9911576,0.008842326
33259,Ben & Candy Carson,1475855333,0.072467096,0.927533
33260,Donald J. Trump,1471113566,0.001031654,0.99896836
33261,Ted Cruz,1475682026,0.6186464,0.38135362
33262,Senator Rand Paul,1474372027,9.836328e-05,0.99990165
33263,Ted Cruz,1475683755,0.0152428225,0.9847572
33264,Governor Mike Pence,1475855726,3.514638e-05,0.99996483
33265,Ted Cruz,1472043535,0.110393524,0.8896064
33266,Donald J. Trump,1477267536,0.014836157,0.9851638
33267,Senator Rand Paul,1473374264,0.1583301,0.84167
33268,Donald J. Trump,1471112963,1.0501563e-05,0.9999895
33269,John Kasich,1474318730,0.0874626,0.91253746
33270,Mike Pence,1474317583,0.19448759,0.8055124
33271,Mike Pence,1473535511,0.26340798,0.73659205
33272,Governor Mike Pence,1473864239,0.904291,0.095709026
33273,Donald J. Trump,1475620698,0.7446441,0.25535583
33274,Senator Rand Paul,1476278813,0.10566047,0.89433956
33275,Governor Mike Pence,1474062843,0.022463301,0.9775367
33276,Mike Pence,1475855712,0.49628735,0.50371265
33277,Donald J. Trump,1472320127,0.4501557,0.54984426
33278,Governor Mike Pence,1474062898,0.0083234375,0.99167657
33279,Mike Pence,1475686164,0.4897314,0.5102686
33280,Donald J. Trump,1474372955,0.0029216988,0.9970783
33281,Senator Rand Paul,1474062989,0.002077483,0.9979226
33282,Ted Cruz,1472043969,0.02229953,0.9777004
33283,Mike Pence,1475075708,0.050450277,0.94954973
33284,Gov. Mike Huckabee,1474431778,0.11598741,0.88401264
33285,Marco Rubio,1472063589,0.01942211,0.98057795
33286,Ted Cruz,1475890552,0.37209186,0.6279082
33287,John Kasich,1477179937,0.07513106,0.9248689
33288,Senator Rand Paul,1471958090,0.97650665,0.023493394
33289,Governor Mike Pence,1476041394,0.08786611,0.9121339
33290,Ted Cruz,1475686029,0.0152428225,0.9847572
33291,Carly Fiorina,1475333277,0.17226392,0.8277361
33292,Ted Cruz,1473128368,0.020265458,0.9797346
33293,Ted Cruz,1473859647,0.70858645,0.2914135
33294,Ted Cruz,1476728784,0.00021271122,0.9997873
33295,Mike Pence,1476747609,0.024245186,0.9757548
33296,Mike Pence,1474583351,0.018697975,0.98130196
33297,John Kasich,1476404663,0.40852562,0.5914744
33298,Carly Fiorina,1474063504,0.07399212,0.92600787
33299,Mike Pence,1477179578,0.00030898608,0.999691
33300,Mike Pence,1474670454,0.00024773309,0.9997522
33301,Donald J. Trump,1471957006,0.049701534,0.9502985
33302,Carly Fiorina,1474671622,0.087304495,0.91269547
33303,Mike Pence,1475754219,0.0076531023,0.9923469
33304,Marco Rubio,1472063578,0.7099217,0.29007834
33305,Mike Pence,1474318283,0.017292395,0.98270756
33306,Ted Cruz,1475890589,0.5806417,0.41935828
33307,Marco Rubio,1472063583,0.36601573,0.6339842
33308,Mike Pence,1473374020,0.4092201,0.59077984
33309,Mike Pence,1475754744,4.2364913e-06,0.9999957
33310,Marco Rubio,1472063587,0.032370925,0.96762913
33311,Senator Rand Paul,1477179141,8.824868e-06,0.9999912
33312,Donald J. Trump,1472047306,0.043812197,0.95618784
33313,Donald J. Trump,1476533826,0.15014474,0.8498553
33314,Jeb Bush,1474319485,0.07820365,0.9217964
33315,Ben & Candy Carson,1472213886,0.8570947,0.1429053
33316,Donald J. Trump,1476534188,1.8114258e-06,0.9999982
33317,Ted Cruz,1473894491,0.0028706314,0.9971294
33318,Mike Pence,1472698497,0.069975756,0.93002427
33319,Governor Christie,1473434723,0.06491176,0.9350882
33320,Mike Pence,1476405378,0.21987312,0.7801269
33321,Mike Pence,1477180013,0.012426009,0.98757404
33322,Jeb Bush,1476404578,0.45012778,0.5498722
33323,John Kasich,1474719991,0.39962566,0.60037434
33324,Ted Cruz,1475685862,0.32801855,0.67198145
33325,Governor Mike Pence,1475685822,0.024777489,0.9752226
33326,John Kasich,1474317755,1.749897e-05,0.9999825
33327,Governor Mike Pence,1474062994,0.006566781,0.99343324
33328,Mike Pence,1475075619,0.07486114,0.9251389
33329,Governor Mike Pence,1475076985,0.0020157823,0.9979842
33330,Ted Cruz,1474056179,0.29027483,0.70972514
33331,Donald J. Trump,1476191153,0.010975208,0.9890248
33332,Ben & Candy Carson,1473373141,0.018638525,0.98136145
33333,John Kasich,1471957201,0.015055883,0.98494416
33334,Mike Pence,1470874127,0.059287794,0.94071215
33335,Ted Cruz,1473865218,0.0995467,0.9004533
33336,Ted Cruz,1474056205,0.006430628,0.9935694
33337,Mike Pence,1472063494,0.18078928,0.8192107
33338,Ted Cruz,1475855528,0.013686562,0.98631346
33339,Mike Pence,1472044418,0.05866544,0.9413346
33340,Marco Rubio,1475890146,0.5752995,0.42470047
33341,Ted Cruz,1476727779,0.9870843,0.012915658
33342,Mike Pence,1476921205,0.010818861,0.9891811
33343,Ted Cruz,1474925995,0.0070379055,0.99296206
33344,Carly Fiorina,1476277842,0.025587847,0.97441214
33345,Jim Gilmore,1477228867,0.65963453,0.3403655
33346,Donald J. Trump,1474720502,0.005361996,0.994638
33347,Donald J. Trump,1477227231,0.27662715,0.7233729
33348,Ben & Candy Carson,1471010914,0.15072575,0.8492743
33349,Governor Mike Pence,1475855711,8.608317e-06,0.9999914
33350,Ted Cruz,1474318885,0.0046216343,0.9953784
33351,Donald J. Trump,1477158596,0.027102992,0.972897
33352,Jeb Bush,1473374242,0.13641624,0.86358374
33353,Jim Gilmore,1475683440,0.007992523,0.9920075
33354,Mike Pence,1478557451,0.14774737,0.8522526
33355,Donald J. Trump,1471737868,0.106302425,0.89369756
33356,Senator Rand Paul,1472649414,0.06479848,0.9352015
33357,Donald J. Trump,1475626379,5.8950463e-06,0.99999416
33358,Ted Cruz,1474160641,0.006314682,0.9936853
33359,Jim Gilmore,1472124788,0.9032916,0.09670845
33360,Ted Cruz,1473552579,0.7545787,0.24542122
33361,Gov. Mike Huckabee,1471470038,0.006061902,0.9939381
33362,Marco Rubio,1473552766,0.06042443,0.9395756
33363,Mike Pence,1478553555,0.7657983,0.23420171
33364,Mike Pence,1478590555,0.041001137,0.9589989
33365,Ted Cruz,1476809531,0.8363211,0.16367885
33366,Ted Cruz,1474033785,0.54544884,0.4545512
33367,Mike Pence,1476810146,0.096461065,0.90353894
33368,Jeb Bush,1475626732,0.7073017,0.29269826
33369,Mike Pence,1478603168,0.0036297198,0.9963703
33370,Gov. Mike Huckabee,1472311141,0.043497715,0.95650226
33371,Ted Cruz,1474033807,0.8416757,0.15832429
33372,Jim Gilmore,1475637224,0.0013379068,0.9986621
33373,Governor Mike Pence,1478539284,0.037044846,0.9629552
33374,Ted Cruz,1471469212,0.004892753,0.9951073
33375,Donald J. Trump,1471669377,0.025736887,0.97426313
33376,John Kasich,1476152363,0.71952295,0.28047702
33377,Mike Pence,1475637885,0.0015081421,0.9984919
33378,Gov. Mike Huckabee,1470878579,0.27248517,0.72751486
33379,Mike Pence,1478539207,0.0071755503,0.99282444
33380,Mike Pence,1478572046,0.026579458,0.9734205
33381,Ted Cruz,1475636996,0.008949401,0.9910506
33382,Senator Rand Paul,1473370160,0.030162377,0.96983767
33383,Senator Rand Paul,1475585012,0.038933657,0.96106637
33384,Mike Pence,1473182904,0.113261074,0.88673896
33385,Senator Rand Paul,1475584992,0.08370099,0.916299
33386,Ted Cruz,1474160725,0.027323635,0.97267634
33387,Senator Rand Paul,1476810563,0.048728865,0.9512712
33388,Ted Cruz,1474033800,0.048609532,0.9513905
33389,Mike Pence,1478581134,0.018653102,0.98134685
33390,Ted Cruz,1471366138,0.004278623,0.99572134
33391,Donald J. Trump,1472590025,0.036693778,0.9633062
33392,Ted Cruz,1473809971,0.051116884,0.9488831
33393,Ted Cruz,1475585904,0.18192767,0.8180724
33394,Mike Pence,1478545633,0.19977438,0.8002256
33395,Donald J. Trump,1476648816,0.0021367325,0.99786323
33396,Ted Cruz,1475638209,0.00013692414,0.999863
33397,John Kasich,1473857680,0.06942068,0.93057936
33398,Mike Pence,1478568342,0.06253843,0.9374616
33399,Donald J. Trump,1475626718,0.00956228,0.9904377
33400,Ted Cruz,1473181979,0.033876948,0.96612304
33401,Marco Rubio,1473552761,0.0022310535,0.997769
33402,Governor Mike Pence,1476270238,0.002321839,0.9976782
33403,Marco Rubio,1473552624,0.34082958,0.6591704
33404,Donald J. Trump,1472311132,0.8977355,0.10226456
33405,Mike Pence,1478560433,0.07049883,0.9295012
33406,Mike Pence,1475101715,0.028891543,0.9711085
33407,Ted Cruz,1474752067,0.3021052,0.6978948
33408,Ted Cruz,1471469155,0.011389767,0.98861027
33409,Donald J. Trump,1474032180,0.59876186,0.40123814
33410,Donald J. Trump,1473394249,0.0005893908,0.9994106
33411,Ted Cruz,1476990366,0.001067376,0.99893266
33412,Mike Pence,1478557427,0.096049435,0.9039506
33413,Mike Pence,1478572462,0.27273697,0.72726303
33414,Jim Gilmore,1475637195,0.0830657,0.91693425
33415,Ted Cruz,1473857761,0.59556895,0.4044311
33416,Governor Mike Pence,1471518546,2.4793644e-05,0.9999752
33417,Ted Cruz,1475638092,0.03345347,0.96654654
33418,Ted Cruz,1473266688,0.24523112,0.75476885
33419,Mike Pence,1474751955,0.58692425,0.41307577
33420,Donald J. Trump,1471737761,0.0016055087,0.9983944
33421,Jim Gilmore,1475637281,0.00025409946,0.9997459
33422,Governor Mike Pence,1478551085,1.010004e-06,0.99999905
33423,Jim Gilmore,1476876468,0.17479499,0.82520497
33424,Mike Pence,1478542009,0.8655827,0.13441728
33425,Donald J. Trump,1473005487,0.0045467312,0.99545324
33426,Governor Mike Pence,1471366658,1.15111604e-07,0.9999999
33427,Senator Rand Paul,1477008599,0.09088379,0.9091162
33428,Marco Rubio,1475163955,0.1375583,0.86244166
33429,Mike Pence,1475637979,0.0023752034,0.9976248
33430,Governor Mike Pence,1473267486,3.5466135e-05,0.9999645
33431,Governor Mike Pence,1472650676,0.09087725,0.9091227
33432,Mike Pence,1478557935,0.008732938,0.991267
33433,Donald J. Trump,1473006936,0.10085116,0.8991488
33434,Governor Mike Pence,1472844364,0.04007892,0.95992106
33435,Jim Gilmore,1475637398,0.067249686,0.93275034
33436,Donald J. Trump,1473286040,0.00050661585,0.99949336
33437,Donald J. Trump,1474542121,0.11020581,0.88979423
33438,Mike Pence,1478539193,0.06563753,0.9343625
33439,Senator Rand Paul,1474115395,0.5877922,0.41220775
33440,Mike Pence,1478584759,0.35792145,0.6420786
33441,Ben & Candy Carson,1473182225,0.17041706,0.8295829
33442,Marco Rubio,1472590900,0.0013511234,0.99864894
33443,Mike Pence,1470964437,0.009533602,0.9904665
33444,Ted Cruz,1474160855,0.004035344,0.99596465
33445,Ted Cruz,1476809556,0.07041762,0.92958236
33446,Donald J. Trump,1471737725,0.06073656,0.93926346
33447,Donald J. Trump,1471470288,0.0024899915,0.99750996
33448,Donald J. Trump,1473211248,0.0052185385,0.99478143
33449,Marco Rubio,1473552758,0.050583296,0.9494167
33450,Senator Rand Paul,1478528708,0.008192635,0.9918074
33451,Senator Rand Paul,1478542562,0.20100206,0.798998
33452,Rick Santorum,1478539482,0.20060661,0.7993934
33453,John Kasich,1478567273,0.39804226,0.6019578
33454,Gov. Mike Huckabee,1473882542,0.000199103,0.99980086
33455,Marco Rubio,1473472106,0.0026420034,0.997358
33456,Rick Santorum,1478538260,0.08256234,0.9174377
33457,Jeb Bush,1471527244,0.05566378,0.9443363
33458,Donald J. Trump,1478552593,0.0143955825,0.9856044
33459,Senator Rand Paul,1475445519,0.011404111,0.9885959
33460,Governor Christie,1478560921,0.038037796,0.9619622
33461,Ted Cruz,1478552599,0.08454149,0.9154585
33462,Senator Rand Paul,1478608785,0.59263456,0.40736547
33463,Senator Rand Paul,1478545134,0.21375139,0.78624856
33464,Donald J. Trump,1478579350,0.0069429995,0.993057
33465,Senator Rand Paul,1478542575,0.10611529,0.89388466
33466,Gov. Mike Huckabee,1478535449,0.80117935,0.19882067
33467,Ben & Candy Carson,1478534761,0.59082204,0.40917793
33468,Marco Rubio,1478540221,6.2088024e-05,0.9999379
33469,Ted Cruz,1478545379,0.023239303,0.9767606
33470,Marco Rubio,1478571026,0.0039820373,0.996018
33471,Donald J. Trump,1478538620,0.007841923,0.99215806
33472,Donald J. Trump,1478547114,0.0012935534,0.99870646
33473,Ben & Candy Carson,1478539860,0.013273225,0.98672676
33474,Senator Rand Paul,1478544219,0.05414276,0.9458572
33475,Donald J. Trump,1478587356,0.043924656,0.9560754
33476,Senator Rand Paul,1478542573,0.4107785,0.58922154
33477,Marco Rubio,1478554083,0.4911808,0.5088193
33478,Rick Santorum,1478536673,0.12003061,0.87996936
33479,Ted Cruz,1478571030,0.7883899,0.2116101
33480,Senator Rand Paul,1478544258,0.025818257,0.9741818
33481,Senator Rand Paul,1478538153,0.00062018016,0.99937975
33482,Mike Pence,1478530694,5.7170088e-05,0.9999428
33483,Gov. Mike Huckabee,1478607279,0.17652342,0.8234766
33484,Governor Christie,1475180151,0.38855925,0.6114407
33485,Ted Cruz,1478540379,0.0279822,0.9720178
33486,Marco Rubio,1474577232,0.66032606,0.33967394
33487,Rick Santorum,1478537475,0.25504112,0.7449589
33488,Marco Rubio,1478606413,0.98793215,0.012067825
33489,Donald J. Trump,1478563708,0.21418954,0.7858104
33490,Donald J. Trump,1478561328,0.016189646,0.9838104
33491,Rick Santorum,1478532217,0.0048121084,0.9951879
33492,Gov. Mike Huckabee,1478576430,0.0020684493,0.9979316
33493,Marco Rubio,1478571005,0.079817906,0.92018205
33494,Senator Rand Paul,1478533232,0.027315428,0.9726846
33495,Senator Rand Paul,1478538499,0.00589063,0.9941094
33496,Donald J. Trump,1475973532,0.0017592785,0.9982407
33497,Marco Rubio,1478570166,0.41418278,0.5858173
33498,Marco Rubio,1478531103,0.123312384,0.8766876
33499,Gov. Mike Huckabee,1478607663,0.38143116,0.6185688
33500,Donald J. Trump,1478579238,0.017221443,0.9827786
33501,Governor Christie,1478529339,0.40460953,0.59539044
33502,Donald J. Trump,1476149612,0.5825167,0.41748336
33503,Donald J. Trump,1478576634,0.016669028,0.983331
33504,Ted Cruz,1478533754,0.17291795,0.8270821
33505,Mike Pence,1475180147,0.19735841,0.8026416
33506,Rick Santorum,1478550883,0.0070613846,0.9929387
33507,Jim Gilmore,1478576292,0.06116398,0.93883604
33508,Donald J. Trump,1478564175,0.983297,0.016703004
33509,Donald J. Trump,1478554645,0.0025484455,0.9974515
33510,Marco Rubio,1478571015,0.011961392,0.9880386
33511,Senator Rand Paul,1478555199,0.047736447,0.9522636
33512,Senator Rand Paul,1478558815,0.12266091,0.87733907
33513,Gov. Mike Huckabee,1478576159,0.08410713,0.9158929
33514,Donald J. Trump,1475444901,0.21648915,0.78351086
33515,Donald J. Trump,1475445547,0.70838565,0.29161435
33516,Ted Cruz,1478547215,0.0011878342,0.9988122
33517,Senator Rand Paul,1478568491,0.0066317795,0.9933682
33518,Mike Pence,1473358277,0.07773042,0.9222696
33519,Marco Rubio,1478571043,0.28051633,0.7194836
33520,Senator Rand Paul,1478550281,0.0077769,0.9922231
33521,Donald J. Trump,1478554514,0.37666214,0.62333786
33522,Donald J. Trump,1478557313,0.004473259,0.99552673
33523,Senator Rand Paul,1478559666,0.065229036,0.93477094
33524,Marco Rubio,1478604417,0.034124542,0.96587545
33525,Ted Cruz,1478544200,0.63187176,0.36812827
33526,Senator Rand Paul,1478557944,0.02328148,0.97671854
33527,Senator Rand Paul,1478528169,0.013688215,0.98631173
33528,Donald J. Trump,1478564277,0.008915963,0.9910841
33529,Senator Rand Paul,1478539502,0.37231734,0.6276827
33530,Donald J. Trump,1478554346,0.07989457,0.92010546
33531,Senator Rand Paul,1478565993,0.0031806084,0.9968194
33532,Senator Rand Paul,1478552587,0.010424815,0.9895752
33533,John Kasich,1473882343,0.12542132,0.87457865
33534,Mike Pence,1478533467,0.029221687,0.9707783
33535,John Kasich,1478604612,0.6977866,0.30221343
33536,Gov. Mike Huckabee,1478556632,0.028088802,0.97191113
33537,Donald J. Trump,1478605394,0.0044790325,0.99552095
33538,Gov. Mike Huckabee,1478549257,0.00081091805,0.9991891
33539,Senator Rand Paul,1478537401,0.068732336,0.9312677
33540,Donald J. Trump,1478547012,0.21883588,0.7811641
33541,Ben & Candy Carson,1478542408,0.026981393,0.9730185
33542,Jim Gilmore,1478551216,0.002048514,0.99795157
33543,Rick Santorum,1478568110,0.0011587385,0.99884135
33544,Ted Cruz,1471365085,0.39231563,0.60768443
33545,Mike Pence,1475785914,0.08409115,0.9159089
33546,Ted Cruz,1472163324,0.0015242979,0.99847573
33547,Gov. Mike Huckabee,1475250551,0.0035573244,0.9964426
33548,Rick Santorum,1476065156,0.0011716646,0.99882835
33549,Donald J. Trump,1476064658,0.0010254728,0.99897456
33550,John Kasich,1474644931,0.2441197,0.75588024
33551,Donald J. Trump,1476064245,0.3456151,0.65438485
33552,Jeb Bush,1472163304,0.019044956,0.98095506
33553,John Kasich,1471823206,0.021068372,0.9789316
33554,Mike Pence,1476823853,0.7859962,0.21400383
33555,Governor Mike Pence,1478275690,0.0045792605,0.99542075
33556,Donald J. Trump,1476064099,0.46942297,0.530577
33557,Governor Christie,1475250214,0.005808961,0.994191
33558,Rick Santorum,1476064245,0.0036925867,0.9963075
33559,Mike Pence,1478306903,0.0075958767,0.99240404
33560,Donald J. Trump,1475341291,0.34525743,0.6547426
33561,Mike Pence,1478306718,0.009327652,0.9906723
33562,Marco Rubio,1472603283,0.04703981,0.95296013
33563,Ted Cruz,1472915194,0.23605075,0.7639492
33564,Governor Mike Pence,1476471376,4.622493e-05,0.99995375
33565,Gov. Mike Huckabee,1476065044,0.9960782,0.0039218026
33566,Carly Fiorina,1472603459,0.043138757,0.9568612
33567,John Kasich,1473358313,0.41125843,0.5887416
33568,John Kasich,1476286197,0.0111997565,0.9888003
33569,Governor Mike Pence,1474553529,0.0074227354,0.99257725
33570,Mike Pence,1478308612,0.1981951,0.8018049
33571,Governor Mike Pence,1472572821,0.0018142418,0.9981857
33572,Governor Mike Pence,1474919171,0.0013958127,0.99860424
33573,Governor Mike Pence,1474553515,2.5600571e-05,0.99997437
33574,Ted Cruz,1474553412,0.033099543,0.96690047
33575,Mike Pence,1476824716,0.11237292,0.8876271
33576,Ted Cruz,1475082306,0.6953619,0.3046381
33577,Donald J. Trump,1475266254,0.0004707683,0.99952924
33578,Donald J. Trump,1472553979,0.04806301,0.951937
33579,Ted Cruz,1475251312,0.013943256,0.9860568
33580,Donald J. Trump,1472179204,8.475995e-05,0.99991524
33581,Donald J. Trump,1476063869,0.027341615,0.97265846
33582,Mike Pence,1478274472,0.000652456,0.9993475
33583,Jim Gilmore,1478293823,0.122459374,0.8775406
33584,Donald J. Trump,1475083586,0.5505364,0.44946364
33585,Governor Christie,1475785057,0.017489094,0.98251086
33586,Marco Rubio,1475784780,0.3984618,0.60153824
33587,Governor Mike Pence,1476471350,0.10610689,0.8938932
33588,Donald J. Trump,1476065201,0.7108777,0.2891223
33589,Governor Mike Pence,1475785806,0.2414716,0.7585284
33590,Ted Cruz,1476027603,0.19633116,0.80366886
33591,Donald J. Trump,1476065278,0.093385324,0.90661466
33592,Jim Gilmore,1477006841,0.11327706,0.8867229
33593,Senator Rand Paul,1476286091,0.042569686,0.9574303
33594,Donald J. Trump,1474148330,0.00010951861,0.99989045
33595,Mike Pence,1478287271,0.7411856,0.25881442
33596,Senator Rand Paul,1472212605,0.06479848,0.9352015
33597,Governor Mike Pence,1475785652,0.0013859965,0.99861395
33598,Governor Christie,1475267164,0.26717234,0.73282766
33599,Governor Mike Pence,1475784856,0.07468176,0.9253183
33600,Ted Cruz,1472602901,0.6653268,0.33467323
33601,Ted Cruz,1475785644,0.04762867,0.95237136
33602,Ted Cruz,1476471175,0.0035331836,0.99646676
33603,Gov. Mike Huckabee,1476064514,0.67500806,0.32499194
